Include Group	Group Name	Combine	Platform-Type-OS-Version	Name	Location	Environment	Test Data
No	VacationActiveSwitchingModesNA		Android-Device-Android-6.0.1	Lenovo X3a40	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
	VacationActiveSwitchingModesNA		IOS-Device-IOS-10.3	1c5ecb20c2c04a5d80fe7ef67d719893472fa222	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
No	VacationActiveSwitchingModesEMEA		Android-Device-Android-6.0.1	Lenovo X3a40	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
	VacationActiveSwitchingModesEMEA		IOS-Device-IOS-10.3	1c5ecb20c2c04a5d80fe7ef67d719893472fa222	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
No	Vacations_DefaultVacationTimeForNA		Android-Device-Android-6.0.1	Lenovo X3a40	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
	Vacations_DefaultVacationTimeForNA		IOS-Device-IOS-10.3	1c5ecb20c2c04a5d80fe7ef67d719893472fa222	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
No	Vacations_VerifyTimeAndDateBoundaryConditionsForEMEA		Android-Device-Android-6.0.1	Lenovo X3a40	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
	Vacations_VerifyTimeAndDateBoundaryConditionsForEMEA		IOS-Device-IOS-10.3	1c5ecb20c2c04a5d80fe7ef67d719893472fa222	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
No	VacationGeofenceSolutionCardAfterVacationEndsEMEA		Android-Device-Android-6.0.1	Lenovo X3a40	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
	VacationGeofenceSolutionCardAfterVacationEndsEMEA		IOS-Device-IOS-10.3	1c5ecb20c2c04a5d80fe7ef67d719893472fa222	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
No	VacationGeofenceSolutionCardAfterVacationEndsNA		Android-Device-Android-6.0.1	Lenovo X3a40	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
	VacationGeofenceSolutionCardAfterVacationEndsNA		IOS-Device-IOS-10.3	1c5ecb20c2c04a5d80fe7ef67d719893472fa222	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
No	Vacations_VerifyVacationDefaultSetPoints		Android-Device-Android-6.0.1	Lenovo X3a40	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
	Vacations_VerifyVacationDefaultSetPoints		IOS-Device-IOS-10.3	1c5ecb20c2c04a5d80fe7ef67d719893472fa222	Local	Production	"AcquisitionType=Specific, TestData='USERID=chilprod@grr.la,PASSWORD=Password1,PASSCODE=6390,LOCATION1_NAME=pibq4ucgh3zb1jdhpoot55,LOCATION1_DEVICE1_NAME=DAS 180804044522'"
